Date,realized_vol,rv_lag1,rv_lag5,rv_lag20,rv_change1,rv_change5,ret_lag1,ret_lag5,abs_ret,abs_ret_mean5,abs_ret_mean20,vol_of_vol_20,vol_of_vol_60,drawdown_60,ma_ratio_20_60,y,y_log
2015-12-23,0.1827762663044647,0.1766218840627063,0.1596466443386472,0.1273315908984824,0.0061543822417584,0.0231296219658175,0.0090334831709153,0.0145259020169818,0.0123075460106125,0.0125773315143204,0.0097143722904154,0.0199621704118313,0.0260187646823802,-0.0177906451265417,0.0057392232418354,0.1845674293025712,-1.689740411794981
2015-12-24,0.1828150988141112,0.1827762663044647,0.158736207095289,0.1209581797529394,3.883250964650808e-05,0.0240788917188222,0.0123075460106125,-0.0153552457920564,0.0016517708467995,0.009836636525269,0.0097898059696684,0.0201655609991756,0.02537970540419,-0.0194116907378693,0.0039049915641766,0.1845448125351597,-1.6898629586242448
2015-12-28,0.1827913504578113,0.1828150988141112,0.1698645295109908,0.1209872846424155,-2.3748356299896356e-05,0.0129268209468205,-0.0016517708467995,-0.0179755894601294,0.0022879096008461,0.0066991005534124,0.0098469177324739,0.0198672947147084,0.0251192573464684,-0.0216526236416361,0.0019810138537568,0.1689715599409921,-1.7780248625932953
2015-12-29,0.1866219737938209,0.1827913504578113,0.1725607680694297,0.1209102646491174,0.0038306233360095,0.0140612057243912,-0.0022879096008461,0.0082147931378884,0.0106153669100921,0.0071792153078531,0.010169674588888,0.0193117876008118,0.0246991323743604,-0.0112117886735382,0.0008617003996342,0.1728268449836762,-1.7554650817634034
2015-12-30,0.1847036271030102,0.1866219737938209,0.1766218840627063,0.1182658956859964,-0.0019183466908107,0.0080817430403039,0.0106153669100921,0.0090334831709153,0.0071131584582149,0.006795150365313,0.0100508169395559,0.0176601633045794,0.0241991030073295,-0.0182202402385133,-0.0006966769990813,0.1895586123352978,-1.6630570023606002
2015-12-31,0.1845674293025712,0.1847036271030102,0.1827762663044647,0.1232088752894449,-0.0001361978004389,0.0017911629981064,-0.0071131584582149,0.0123075460106125,0.0100532235687085,0.0063442858769322,0.0100406156667172,0.0158232010518087,0.0242611883958129,-0.028040844581415,-0.0021217121521627,0.1910029137551678,-1.6554665957892087
2016-01-04,0.1845448125351597,0.1845674293025712,0.1828150988141112,0.1320668842853753,-2.261676741149854e-05,0.0017297137210484,-0.0100532235687085,-0.0016517708467995,0.0140785569859618,0.0088296431047647,0.0100394506738092,0.0143683940338372,0.0244443802726097,-0.0416287534317182,-0.0031708648182344,0.190460853576531,-1.658308598568551
2016-01-05,0.1689715599409921,0.1845448125351597,0.1827913504578113,0.150726109630705,-0.0155732525941675,-0.0138197905168191,-0.0140785569859618,-0.0022879096008461,0.0016902088533718,0.0087101029552698,0.0091581959854857,0.0138111318781118,0.0242881909410572,-0.0400075361540122,-0.004991463783891,0.1840154141181775,-1.6927357525004618
2016-01-06,0.1728268449836762,0.1689715599409921,0.1866219737938209,0.1522020667473311,0.003855285042684,-0.0137951288101446,0.0016902088533718,0.0106153669100921,0.0126945955897284,0.0091259486911971,0.0094890921795985,0.0132918616532406,0.0241982764658936,-0.052117225819825,-0.0069085396503683,0.1998625228384025,-1.6101255346000314
2016-01-07,0.1895586123352978,0.1728268449836762,0.1847036271030102,0.1504201213668057,0.0167317673516216,0.0048549852322876,-0.0126945955897284,-0.0071131584582149,0.0242841094130241,0.0125601388821589,0.0103661773317108,0.0132138802122928,0.0245135989030086,-0.0748584718001494,-0.0092506065354982,0.2061641694851575,-1.5790824883316867
2016-01-08,0.1910029137551678,0.1895586123352978,0.1845674293025712,0.1523940612987603,0.00144430141987,0.0064354844525966,-0.0242841094130241,-0.0100532235687085,0.0110373049902605,0.0127569551664693,0.0105275397424842,0.0131001664311772,0.0249123675609529,-0.0850133964150051,-0.0116545800758767,0.2054092561992077,-1.5827509182420507
